Datum von;Datum bis;Generation_DE Block A [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block E [MW] Berechnete Auflösungen;Generation_DE Block F [MW] Berechnete Auflösungen
01.01.2025 00:00;01.01.2025 00:15;0,000;86,000;0,000;75,250;-;-
01.01.2025 00:15;01.01.2025 00:30;0,000;86,000;0,000;75,250;-;-
01.01.2025 00:30;01.01.2025 00:45;0,000;86,000;0,000;75,250;-;-
01.01.2025 00:45;01.01.2025 01:00;0,000;86,000;0,000;75,250;-;-
01.01.2025 01:00;01.01.2025 01:15;0,000;97,000;0,000;85,750;-;-
01.01.2025 01:15;01.01.2025 01:30;0,000;97,000;0,000;85,750;-;-
01.01.2025 01:30;01.01.2025 01:45;0,000;97,000;0,000;85,750;-;-
01.01.2025 01:45;01.01.2025 02:00;0,000;97,000;0,000;85,750;-;-
01.01.2025 02:00;01.01.2025 02:15;0,000;81,750;0,000;78,250;-;-
01.01.2025 02:15;01.01.2025 02:30;0,000;81,750;0,000;78,250;-;-
01.01.2025 02:30;01.01.2025 02:45;0,000;81,750;0,000;78,250;-;-
01.01.2025 02:45;01.01.2025 03:00;0,000;81,750;0,000;78,250;-;-
01.01.2025 03:00;01.01.2025 03:15;0,000;78,000;0,000;74,750;-;-
01.01.2025 03:15;01.01.2025 03:30;0,000;78,000;0,000;74,750;-;-
01.01.2025 03:30;01.01.2025 03:45;0,000;78,000;0,000;74,750;-;-
01.01.2025 03:45;01.01.2025 04:00;0,000;78,000;0,000;74,750;-;-
01.01.2025 04:00;01.01.2025 04:15;0,000;80,500;0,000;74,750;-;-
01.01.2025 04:15;01.01.2025 04:30;0,000;80,500;0,000;74,750;-;-
01.01.2025 04:30;01.01.2025 04:45;0,000;80,500;0,000;74,750;-;-
01.01.2025 04:45;01.01.2025 05:00;0,000;80,500;0,000;74,750;-;-
01.01.2025 05:00;01.01.2025 05:15;0,000;78,250;0,000;75,000;-;-
01.01.2025 05:15;01.01.2025 05:30;0,000;78,250;0,000;75,000;-;-
01.01.2025 05:30;01.01.2025 05:45;0,000;78,250;0,000;75,000;-;-
01.01.2025 05:45;01.01.2025 06:00;0,000;78,250;0,000;75,000;-;-
01.01.2025 06:00;01.01.2025 06:15;0,000;80,000;0,000;75,250;-;-
01.01.2025 06:15;01.01.2025 06:30;0,000;80,000;0,000;75,250;-;-
01.01.2025 06:30;01.01.2025 06:45;0,000;80,000;0,000;75,250;-;-
01.01.2025 06:45;01.01.2025 07:00;0,000;80,000;0,000;75,250;-;-
01.01.2025 07:00;01.01.2025 07:15;0,000;79,750;0,000;75,250;-;-
01.01.2025 07:15;01.01.2025 07:30;0,000;79,750;0,000;75,250;-;-
01.01.2025 07:30;01.01.2025 07:45;0,000;79,750;0,000;75,250;-;-
01.01.2025 07:45;01.01.2025 08:00;0,000;79,750;0,000;75,250;-;-
01.01.2025 08:00;01.01.2025 08:15;0,000;77,750;0,000;75,250;-;-
01.01.2025 08:15;01.01.2025 08:30;0,000;77,750;0,000;75,250;-;-
01.01.2025 08:30;01.01.2025 08:45;0,000;77,750;0,000;75,250;-;-
01.01.2025 08:45;01.01.2025 09:00;0,000;77,750;0,000;75,250;-;-
01.01.2025 09:00;01.01.2025 09:15;0,000;78,000;0,000;75,000;-;-
01.01.2025 09:15;01.01.2025 09:30;0,000;78,000;0,000;75,000;-;-
01.01.2025 09:30;01.01.2025 09:45;0,000;78,000;0,000;75,000;-;-
01.01.2025 09:45;01.01.2025 10:00;0,000;78,000;0,000;75,000;-;-
01.01.2025 10:00;01.01.2025 10:15;0,000;77,250;0,000;75,000;-;-
01.01.2025 10:15;01.01.2025 10:30;0,000;77,250;0,000;75,000;-;-
01.01.2025 10:30;01.01.2025 10:45;0,000;77,250;0,000;75,000;-;-
01.01.2025 10:45;01.01.2025 11:00;0,000;77,250;0,000;75,000;-;-
01.01.2025 11:00;01.01.2025 11:15;0,000;77,500;0,000;75,250;-;-
01.01.2025 11:15;01.01.2025 11:30;0,000;77,500;0,000;75,250;-;-
01.01.2025 11:30;01.01.2025 11:45;0,000;77,500;0,000;75,250;-;-
01.01.2025 11:45;01.01.2025 12:00;0,000;77,500;0,000;75,250;-;-
01.01.2025 12:00;01.01.2025 12:15;0,000;78,500;0,000;75,250;-;-
01.01.2025 12:15;01.01.2025 12:30;0,000;78,500;0,000;75,250;-;-
01.01.2025 12:30;01.01.2025 12:45;0,000;78,500;0,000;75,250;-;-
01.01.2025 12:45;01.01.2025 13:00;0,000;78,500;0,000;75,250;-;-
01.01.2025 13:00;01.01.2025 13:15;0,000;72,500;0,000;75,250;-;-
01.01.2025 13:15;01.01.2025 13:30;0,000;72,500;0,000;75,250;-;-
01.01.2025 13:30;01.01.2025 13:45;0,000;72,500;0,000;75,250;-;-
01.01.2025 13:45;01.01.2025 14:00;0,000;72,500;0,000;75,250;-;-
01.01.2025 14:00;01.01.2025 14:15;0,000;82,250;0,000;77,000;-;-
01.01.2025 14:15;01.01.2025 14:30;0,000;82,250;0,000;77,000;-;-
01.01.2025 14:30;01.01.2025 14:45;0,000;82,250;0,000;77,000;-;-
01.01.2025 14:45;01.01.2025 15:00;0,000;82,250;0,000;77,000;-;-
01.01.2025 15:00;01.01.2025 15:15;0,000;93,000;0,000;75,250;-;-
01.01.2025 15:15;01.01.2025 15:30;0,000;93,000;0,000;75,250;-;-
01.01.2025 15:30;01.01.2025 15:45;0,000;93,000;0,000;75,250;-;-
01.01.2025 15:45;01.01.2025 16:00;0,000;93,000;0,000;75,250;-;-
01.01.2025 16:00;01.01.2025 16:15;0,000;103,000;0,000;76,000;-;-
01.01.2025 16:15;01.01.2025 16:30;0,000;103,000;0,000;76,000;-;-
01.01.2025 16:30;01.01.2025 16:45;0,000;103,000;0,000;76,000;-;-
01.01.2025 16:45;01.01.2025 17:00;0,000;103,000;0,000;76,000;-;-
01.01.2025 17:00;01.01.2025 17:15;0,000;90,500;0,000;75,000;-;-
01.01.2025 17:15;01.01.2025 17:30;0,000;90,500;0,000;75,000;-;-
01.01.2025 17:30;01.01.2025 17:45;0,000;90,500;0,000;75,000;-;-
01.01.2025 17:45;01.01.2025 18:00;0,000;90,500;0,000;75,000;-;-
01.01.2025 18:00;01.01.2025 18:15;0,000;79,500;0,000;75,750;-;-
01.01.2025 18:15;01.01.2025 18:30;0,000;79,500;0,000;75,750;-;-
01.01.2025 18:30;01.01.2025 18:45;0,000;79,500;0,000;75,750;-;-
01.01.2025 18:45;01.01.2025 19:00;0,000;79,500;0,000;75,750;-;-
01.01.2025 19:00;01.01.2025 19:15;0,000;81,000;0,000;75,500;-;-
01.01.2025 19:15;01.01.2025 19:30;0,000;81,000;0,000;75,500;-;-
01.01.2025 19:30;01.01.2025 19:45;0,000;81,000;0,000;75,500;-;-
01.01.2025 19:45;01.01.2025 20:00;0,000;81,000;0,000;75,500;-;-
01.01.2025 20:00;01.01.2025 20:15;0,000;63,000;0,000;75,250;-;-
01.01.2025 20:15;01.01.2025 20:30;0,000;63,000;0,000;75,250;-;-
01.01.2025 20:30;01.01.2025 20:45;0,000;63,000;0,000;75,250;-;-
01.01.2025 20:45;01.01.2025 21:00;0,000;63,000;0,000;75,250;-;-
01.01.2025 21:00;01.01.2025 21:15;0,000;60,000;0,000;75,250;-;-
01.01.2025 21:15;01.01.2025 21:30;0,000;60,000;0,000;75,250;-;-
01.01.2025 21:30;01.01.2025 21:45;0,000;60,000;0,000;75,250;-;-
01.01.2025 21:45;01.01.2025 22:00;0,000;60,000;0,000;75,250;-;-
01.01.2025 22:00;01.01.2025 22:15;0,000;60,000;0,000;75,250;-;-
01.01.2025 22:15;01.01.2025 22:30;0,000;60,000;0,000;75,250;-;-
01.01.2025 22:30;01.01.2025 22:45;0,000;60,000;0,000;75,250;-;-
01.01.2025 22:45;01.01.2025 23:00;0,000;60,000;0,000;75,250;-;-
01.01.2025 23:00;01.01.2025 23:15;0,000;59,500;0,000;75,000;-;-
01.01.2025 23:15;01.01.2025 23:30;0,000;59,500;0,000;75,000;-;-
01.01.2025 23:30;01.01.2025 23:45;0,000;59,500;0,000;75,000;-;-
01.01.2025 23:45;02.01.2025 00:00;0,000;59,500;0,000;75,000;-;-
02.01.2025 00:00;02.01.2025 00:15;0,000;76,000;0,000;75,250;-;-
02.01.2025 00:15;02.01.2025 00:30;0,000;76,000;0,000;75,250;-;-
02.01.2025 00:30;02.01.2025 00:45;0,000;76,000;0,000;75,250;-;-
02.01.2025 00:45;02.01.2025 01:00;0,000;76,000;0,000;75,250;-;-
02.01.2025 01:00;02.01.2025 01:15;0,000;77,500;0,000;75,250;-;-
02.01.2025 01:15;02.01.2025 01:30;0,000;77,500;0,000;75,250;-;-
02.01.2025 01:30;02.01.2025 01:45;0,000;77,500;0,000;75,250;-;-
02.01.2025 01:45;02.01.2025 02:00;0,000;77,500;0,000;75,250;-;-
02.01.2025 02:00;02.01.2025 02:15;0,000;78,250;0,000;75,250;-;-
02.01.2025 02:15;02.01.2025 02:30;0,000;78,250;0,000;75,250;-;-
02.01.2025 02:30;02.01.2025 02:45;0,000;78,250;0,000;75,250;-;-
02.01.2025 02:45;02.01.2025 03:00;0,000;78,250;0,000;75,250;-;-
02.01.2025 03:00;02.01.2025 03:15;0,000;77,250;0,000;75,250;-;-
02.01.2025 03:15;02.01.2025 03:30;0,000;77,250;0,000;75,250;-;-
02.01.2025 03:30;02.01.2025 03:45;0,000;77,250;0,000;75,250;-;-
02.01.2025 03:45;02.01.2025 04:00;0,000;77,250;0,000;75,250;-;-
02.01.2025 04:00;02.01.2025 04:15;0,000;77,250;0,000;75,250;-;-
02.01.2025 04:15;02.01.2025 04:30;0,000;77,250;0,000;75,250;-;-
02.01.2025 04:30;02.01.2025 04:45;0,000;77,250;0,000;75,250;-;-
02.01.2025 04:45;02.01.2025 05:00;0,000;77,250;0,000;75,250;-;-
02.01.2025 05:00;02.01.2025 05:15;0,000;77,750;0,000;75,250;-;-
02.01.2025 05:15;02.01.2025 05:30;0,000;77,750;0,000;75,250;-;-
02.01.2025 05:30;02.01.2025 05:45;0,000;77,750;0,000;75,250;-;-
02.01.2025 05:45;02.01.2025 06:00;0,000;77,750;0,000;75,250;-;-
02.01.2025 06:00;02.01.2025 06:15;0,000;92,750;0,000;78,250;-;-
02.01.2025 06:15;02.01.2025 06:30;0,000;92,750;0,000;78,250;-;-
02.01.2025 06:30;02.01.2025 06:45;0,000;92,750;0,000;78,250;-;-
02.01.2025 06:45;02.01.2025 07:00;0,000;92,750;0,000;78,250;-;-
02.01.2025 07:00;02.01.2025 07:15;0,000;115,500;0,000;101,750;-;-
02.01.2025 07:15;02.01.2025 07:30;0,000;115,500;0,000;101,750;-;-
02.01.2025 07:30;02.01.2025 07:45;0,000;115,500;0,000;101,750;-;-
02.01.2025 07:45;02.01.2025 08:00;0,000;115,500;0,000;101,750;-;-
02.01.2025 08:00;02.01.2025 08:15;0,000;112,500;0,000;108,500;-;-
02.01.2025 08:15;02.01.2025 08:30;0,000;112,500;0,000;108,500;-;-
02.01.2025 08:30;02.01.2025 08:45;0,000;112,500;0,000;108,500;-;-
02.01.2025 08:45;02.01.2025 09:00;0,000;112,500;0,000;108,500;-;-
02.01.2025 09:00;02.01.2025 09:15;0,000;119,000;0,000;109,500;-;-
02.01.2025 09:15;02.01.2025 09:30;0,000;119,000;0,000;109,500;-;-
02.01.2025 09:30;02.01.2025 09:45;0,000;119,000;0,000;109,500;-;-
02.01.2025 09:45;02.01.2025 10:00;0,000;119,000;0,000;109,500;-;-
02.01.2025 10:00;02.01.2025 10:15;0,000;118,750;0,000;108,750;-;-
02.01.2025 10:15;02.01.2025 10:30;0,000;118,750;0,000;108,750;-;-
02.01.2025 10:30;02.01.2025 10:45;0,000;118,750;0,000;108,750;-;-
02.01.2025 10:45;02.01.2025 11:00;0,000;118,750;0,000;108,750;-;-
02.01.2025 11:00;02.01.2025 11:15;0,000;115,000;0,000;109,250;-;-
02.01.2025 11:15;02.01.2025 11:30;0,000;115,000;0,000;109,250;-;-
02.01.2025 11:30;02.01.2025 11:45;0,000;115,000;0,000;109,250;-;-
02.01.2025 11:45;02.01.2025 12:00;0,000;115,000;0,000;109,250;-;-
02.01.2025 12:00;02.01.2025 12:15;0,000;115,500;0,000;109,250;-;-
02.01.2025 12:15;02.01.2025 12:30;0,000;115,500;0,000;109,250;-;-
02.01.2025 12:30;02.01.2025 12:45;0,000;115,500;0,000;109,250;-;-
02.01.2025 12:45;02.01.2025 13:00;0,000;115,500;0,000;109,250;-;-
02.01.2025 13:00;02.01.2025 13:15;0,000;118,250;0,000;110,500;-;-
02.01.2025 13:15;02.01.2025 13:30;0,000;118,250;0,000;110,500;-;-
02.01.2025 13:30;02.01.2025 13:45;0,000;118,250;0,000;110,500;-;-
02.01.2025 13:45;02.01.2025 14:00;0,000;118,250;0,000;110,500;-;-
02.01.2025 14:00;02.01.2025 14:15;0,000;118,750;0,000;111,250;-;-
02.01.2025 14:15;02.01.2025 14:30;0,000;118,750;0,000;111,250;-;-
02.01.2025 14:30;02.01.2025 14:45;0,000;118,750;0,000;111,250;-;-
02.01.2025 14:45;02.01.2025 15:00;0,000;118,750;0,000;111,250;-;-
02.01.2025 15:00;02.01.2025 15:15;0,000;114,750;0,000;110,750;-;-
02.01.2025 15:15;02.01.2025 15:30;0,000;114,750;0,000;110,750;-;-
02.01.2025 15:30;02.01.2025 15:45;0,000;114,750;0,000;110,750;-;-
02.01.2025 15:45;02.01.2025 16:00;0,000;114,750;0,000;110,750;-;-
02.01.2025 16:00;02.01.2025 16:15;0,000;116,750;0,000;111,000;-;-
02.01.2025 16:15;02.01.2025 16:30;0,000;116,750;0,000;111,000;-;-
02.01.2025 16:30;02.01.2025 16:45;0,000;116,750;0,000;111,000;-;-
02.01.2025 16:45;02.01.2025 17:00;0,000;116,750;0,000;111,000;-;-
02.01.2025 17:00;02.01.2025 17:15;0,000;111,250;0,000;106,000;-;-
02.01.2025 17:15;02.01.2025 17:30;0,000;111,250;0,000;106,000;-;-
02.01.2025 17:30;02.01.2025 17:45;0,000;111,250;0,000;106,000;-;-
02.01.2025 17:45;02.01.2025 18:00;0,000;111,250;0,000;106,000;-;-
02.01.2025 18:00;02.01.2025 18:15;1,750;114,250;0,000;110,000;-;-
02.01.2025 18:15;02.01.2025 18:30;1,750;114,250;0,000;110,000;-;-
02.01.2025 18:30;02.01.2025 18:45;1,750;114,250;0,000;110,000;-;-
02.01.2025 18:45;02.01.2025 19:00;1,750;114,250;0,000;110,000;-;-
02.01.2025 19:00;02.01.2025 19:15;22,000;114,250;0,000;109,250;-;-
02.01.2025 19:15;02.01.2025 19:30;22,000;114,250;0,000;109,250;-;-
02.01.2025 19:30;02.01.2025 19:45;22,000;114,250;0,000;109,250;-;-
02.01.2025 19:45;02.01.2025 20:00;22,000;114,250;0,000;109,250;-;-
02.01.2025 20:00;02.01.2025 20:15;28,500;114,000;0,000;106,000;-;-
02.01.2025 20:15;02.01.2025 20:30;28,500;114,000;0,000;106,000;-;-
02.01.2025 20:30;02.01.2025 20:45;28,500;114,000;0,000;106,000;-;-
02.01.2025 20:45;02.01.2025 21:00;28,500;114,000;0,000;106,000;-;-
02.01.2025 21:00;02.01.2025 21:15;37,500;115,250;0,000;102,750;-;-
02.01.2025 21:15;02.01.2025 21:30;37,500;115,250;0,000;102,750;-;-
02.01.2025 21:30;02.01.2025 21:45;37,500;115,250;0,000;102,750;-;-
02.01.2025 21:45;02.01.2025 22:00;37,500;115,250;0,000;102,750;-;-
02.01.2025 22:00;02.01.2025 22:15;41,500;113,000;0,000;98,250;-;-
02.01.2025 22:15;02.01.2025 22:30;41,500;113,000;0,000;98,250;-;-
02.01.2025 22:30;02.01.2025 22:45;41,500;113,000;0,000;98,250;-;-
02.01.2025 22:45;02.01.2025 23:00;41,500;113,000;0,000;98,250;-;-
02.01.2025 23:00;02.01.2025 23:15;42,000;104,750;0,000;89,750;-;-
02.01.2025 23:15;02.01.2025 23:30;42,000;104,750;0,000;89,750;-;-
02.01.2025 23:30;02.01.2025 23:45;42,000;104,750;0,000;89,750;-;-
02.01.2025 23:45;03.01.2025 00:00;42,000;104,750;0,000;89,750;-;-
03.01.2025 00:00;03.01.2025 00:15;41,500;92,500;0,000;78,750;-;-
03.01.2025 00:15;03.01.2025 00:30;41,500;92,500;0,000;78,750;-;-
03.01.2025 00:30;03.01.2025 00:45;41,500;92,500;0,000;78,750;-;-
03.01.2025 00:45;03.01.2025 01:00;41,500;92,500;0,000;78,750;-;-
03.01.2025 01:00;03.01.2025 01:15;41,750;81,250;0,000;79,750;-;-
03.01.2025 01:15;03.01.2025 01:30;41,750;81,250;0,000;79,750;-;-
03.01.2025 01:30;03.01.2025 01:45;41,750;81,250;0,000;79,750;-;-
03.01.2025 01:45;03.01.2025 02:00;41,750;81,250;0,000;79,750;-;-
03.01.2025 02:00;03.01.2025 02:15;41,000;78,750;0,000;75,250;-;-
03.01.2025 02:15;03.01.2025 02:30;41,000;78,750;0,000;75,250;-;-
03.01.2025 02:30;03.01.2025 02:45;41,000;78,750;0,000;75,250;-;-
03.01.2025 02:45;03.01.2025 03:00;41,000;78,750;0,000;75,250;-;-
03.01.2025 03:00;03.01.2025 03:15;43,250;78,750;0,000;75,250;-;-
03.01.2025 03:15;03.01.2025 03:30;43,250;78,750;0,000;75,250;-;-
03.01.2025 03:30;03.01.2025 03:45;43,250;78,750;0,000;75,250;-;-
03.01.2025 03:45;03.01.2025 04:00;43,250;78,750;0,000;75,250;-;-
03.01.2025 04:00;03.01.2025 04:15;83,750;81,750;0,000;75,250;-;-
03.01.2025 04:15;03.01.2025 04:30;83,750;81,750;0,000;75,250;-;-
03.01.2025 04:30;03.01.2025 04:45;83,750;81,750;0,000;75,250;-;-
03.01.2025 04:45;03.01.2025 05:00;83,750;81,750;0,000;75,250;-;-
03.01.2025 05:00;03.01.2025 05:15;78,500;81,500;0,000;75,000;-;-
03.01.2025 05:15;03.01.2025 05:30;78,500;81,500;0,000;75,000;-;-
03.01.2025 05:30;03.01.2025 05:45;78,500;81,500;0,000;75,000;-;-
03.01.2025 05:45;03.01.2025 06:00;78,500;81,500;0,000;75,000;-;-
03.01.2025 06:00;03.01.2025 06:15;76,250;79,000;0,000;75,250;-;-
03.01.2025 06:15;03.01.2025 06:30;76,250;79,000;0,000;75,250;-;-
03.01.2025 06:30;03.01.2025 06:45;76,250;79,000;0,000;75,250;-;-
03.01.2025 06:45;03.01.2025 07:00;76,250;79,000;0,000;75,250;-;-
03.01.2025 07:00;03.01.2025 07:15;76,750;78,500;0,000;75,250;-;-
03.01.2025 07:15;03.01.2025 07:30;76,750;78,500;0,000;75,250;-;-
03.01.2025 07:30;03.01.2025 07:45;76,750;78,500;0,000;75,250;-;-
03.01.2025 07:45;03.01.2025 08:00;76,750;78,500;0,000;75,250;-;-
03.01.2025 08:00;03.01.2025 08:15;77,250;78,250;0,000;75,250;-;-
03.01.2025 08:15;03.01.2025 08:30;77,250;78,250;0,000;75,250;-;-
03.01.2025 08:30;03.01.2025 08:45;77,250;78,250;0,000;75,250;-;-
03.01.2025 08:45;03.01.2025 09:00;77,250;78,250;0,000;75,250;-;-
03.01.2025 09:00;03.01.2025 09:15;77,000;78,250;0,000;75,000;-;-
03.01.2025 09:15;03.01.2025 09:30;77,000;78,250;0,000;75,000;-;-
03.01.2025 09:30;03.01.2025 09:45;77,000;78,250;0,000;75,000;-;-
03.01.2025 09:45;03.01.2025 10:00;77,000;78,250;0,000;75,000;-;-
03.01.2025 10:00;03.01.2025 10:15;75,750;78,250;0,000;75,250;-;-
03.01.2025 10:15;03.01.2025 10:30;75,750;78,250;0,000;75,250;-;-
03.01.2025 10:30;03.01.2025 10:45;75,750;78,250;0,000;75,250;-;-
03.01.2025 10:45;03.01.2025 11:00;75,750;78,250;0,000;75,250;-;-
03.01.2025 11:00;03.01.2025 11:15;74,250;78,500;0,000;74,750;-;-
03.01.2025 11:15;03.01.2025 11:30;74,250;78,500;0,000;74,750;-;-
03.01.2025 11:30;03.01.2025 11:45;74,250;78,500;0,000;74,750;-;-
03.01.2025 11:45;03.01.2025 12:00;74,250;78,500;0,000;74,750;-;-
03.01.2025 12:00;03.01.2025 12:15;75,250;79,250;0,000;75,500;-;-
03.01.2025 12:15;03.01.2025 12:30;75,250;79,250;0,000;75,500;-;-
03.01.2025 12:30;03.01.2025 12:45;75,250;79,250;0,000;75,500;-;-
03.01.2025 12:45;03.01.2025 13:00;75,250;79,250;0,000;75,500;-;-
03.01.2025 13:00;03.01.2025 13:15;75,000;78,500;0,000;75,000;-;-
03.01.2025 13:15;03.01.2025 13:30;75,000;78,500;0,000;75,000;-;-
03.01.2025 13:30;03.01.2025 13:45;75,000;78,500;0,000;75,000;-;-
03.01.2025 13:45;03.01.2025 14:00;75,000;78,500;0,000;75,000;-;-
03.01.2025 14:00;03.01.2025 14:15;75,750;80,500;0,000;74,750;-;-
03.01.2025 14:15;03.01.2025 14:30;75,750;80,500;0,000;74,750;-;-
03.01.2025 14:30;03.01.2025 14:45;75,750;80,500;0,000;74,750;-;-
03.01.2025 14:45;03.01.2025 15:00;75,750;80,500;0,000;74,750;-;-
03.01.2025 15:00;03.01.2025 15:15;75,750;80,250;0,000;77,500;-;-
03.01.2025 15:15;03.01.2025 15:30;75,750;80,250;0,000;77,500;-;-
03.01.2025 15:30;03.01.2025 15:45;75,750;80,250;0,000;77,500;-;-
03.01.2025 15:45;03.01.2025 16:00;75,750;80,250;0,000;77,500;-;-
03.01.2025 16:00;03.01.2025 16:15;79,750;104,750;0,000;75,250;-;-
03.01.2025 16:15;03.01.2025 16:30;79,750;104,750;0,000;75,250;-;-
03.01.2025 16:30;03.01.2025 16:45;79,750;104,750;0,000;75,250;-;-
03.01.2025 16:45;03.01.2025 17:00;79,750;104,750;0,000;75,250;-;-
03.01.2025 17:00;03.01.2025 17:15;76,750;111,750;0,000;74,750;-;-
03.01.2025 17:15;03.01.2025 17:30;76,750;111,750;0,000;74,750;-;-
03.01.2025 17:30;03.01.2025 17:45;76,750;111,750;0,000;74,750;-;-
03.01.2025 17:45;03.01.2025 18:00;76,750;111,750;0,000;74,750;-;-
03.01.2025 18:00;03.01.2025 18:15;76,500;87,250;23,250;75,250;-;-
03.01.2025 18:15;03.01.2025 18:30;76,500;87,250;23,250;75,250;-;-
03.01.2025 18:30;03.01.2025 18:45;76,500;87,250;23,250;75,250;-;-
03.01.2025 18:45;03.01.2025 19:00;76,500;87,250;23,250;75,250;-;-
03.01.2025 19:00;03.01.2025 19:15;76,250;91,500;31,000;74,500;-;-
03.01.2025 19:15;03.01.2025 19:30;76,250;91,500;31,000;74,500;-;-
03.01.2025 19:30;03.01.2025 19:45;76,250;91,500;31,000;74,500;-;-
03.01.2025 19:45;03.01.2025 20:00;76,250;91,500;31,000;74,500;-;-
03.01.2025 20:00;03.01.2025 20:15;75,500;81,750;32,750;75,000;-;-
03.01.2025 20:15;03.01.2025 20:30;75,500;81,750;32,750;75,000;-;-
03.01.2025 20:30;03.01.2025 20:45;75,500;81,750;32,750;75,000;-;-
03.01.2025 20:45;03.01.2025 21:00;75,500;81,750;32,750;75,000;-;-
03.01.2025 21:00;03.01.2025 21:15;75,750;83,750;32,500;75,000;-;-
03.01.2025 21:15;03.01.2025 21:30;75,750;83,750;32,500;75,000;-;-
03.01.2025 21:30;03.01.2025 21:45;75,750;83,750;32,500;75,000;-;-
03.01.2025 21:45;03.01.2025 22:00;75,750;83,750;32,500;75,000;-;-
03.01.2025 22:00;03.01.2025 22:15;93,750;106,250;34,250;79,750;-;-
03.01.2025 22:15;03.01.2025 22:30;93,750;106,250;34,250;79,750;-;-
03.01.2025 22:30;03.01.2025 22:45;93,750;106,250;34,250;79,750;-;-
03.01.2025 22:45;03.01.2025 23:00;93,750;106,250;34,250;79,750;-;-
03.01.2025 23:00;03.01.2025 23:15;94,250;116,500;39,750;76,250;-;-
03.01.2025 23:15;03.01.2025 23:30;94,250;116,500;39,750;76,250;-;-
03.01.2025 23:30;03.01.2025 23:45;94,250;116,500;39,750;76,250;-;-
03.01.2025 23:45;04.01.2025 00:00;94,250;116,500;39,750;76,250;-;-
04.01.2025 00:00;04.01.2025 00:15;76,000;102,750;40,500;74,750;-;-
04.01.2025 00:15;04.01.2025 00:30;76,000;102,750;40,500;74,750;-;-
04.01.2025 00:30;04.01.2025 00:45;76,000;102,750;40,500;74,750;-;-
04.01.2025 00:45;04.01.2025 01:00;76,000;102,750;40,500;74,750;-;-
04.01.2025 01:00;04.01.2025 01:15;95,250;119,000;40,000;77,000;-;-
04.01.2025 01:15;04.01.2025 01:30;95,250;119,000;40,000;77,000;-;-
04.01.2025 01:30;04.01.2025 01:45;95,250;119,000;40,000;77,000;-;-
04.01.2025 01:45;04.01.2025 02:00;95,250;119,000;40,000;77,000;-;-
04.01.2025 02:00;04.01.2025 02:15;121,750;120,000;48,250;103,750;-;-
04.01.2025 02:15;04.01.2025 02:30;121,750;120,000;48,250;103,750;-;-
04.01.2025 02:30;04.01.2025 02:45;121,750;120,000;48,250;103,750;-;-
04.01.2025 02:45;04.01.2025 03:00;121,750;120,000;48,250;103,750;-;-
04.01.2025 03:00;04.01.2025 03:15;123,750;119,000;51,250;110,750;-;-
04.01.2025 03:15;04.01.2025 03:30;123,750;119,000;51,250;110,750;-;-
04.01.2025 03:30;04.01.2025 03:45;123,750;119,000;51,250;110,750;-;-
04.01.2025 03:45;04.01.2025 04:00;123,750;119,000;51,250;110,750;-;-
04.01.2025 04:00;04.01.2025 04:15;123,500;119,750;90,750;111,500;-;-
04.01.2025 04:15;04.01.2025 04:30;123,500;119,750;90,750;111,500;-;-
04.01.2025 04:30;04.01.2025 04:45;123,500;119,750;90,750;111,500;-;-
04.01.2025 04:45;04.01.2025 05:00;123,500;119,750;90,750;111,500;-;-
04.01.2025 05:00;04.01.2025 05:15;123,000;121,000;109,000;109,250;-;-
04.01.2025 05:15;04.01.2025 05:30;123,000;121,000;109,000;109,250;-;-
04.01.2025 05:30;04.01.2025 05:45;123,000;121,000;109,000;109,250;-;-
04.01.2025 05:45;04.01.2025 06:00;123,000;121,000;109,000;109,250;-;-
04.01.2025 06:00;04.01.2025 06:15;124,250;121,500;122,000;110,500;-;-
04.01.2025 06:15;04.01.2025 06:30;124,250;121,500;122,000;110,500;-;-
04.01.2025 06:30;04.01.2025 06:45;124,250;121,500;122,000;110,500;-;-
04.01.2025 06:45;04.01.2025 07:00;124,250;121,500;122,000;110,500;-;-
04.01.2025 07:00;04.01.2025 07:15;124,000;120,250;122,250;110,500;-;-
04.01.2025 07:15;04.01.2025 07:30;124,000;120,250;122,250;110,500;-;-
04.01.2025 07:30;04.01.2025 07:45;124,000;120,250;122,250;110,500;-;-
04.01.2025 07:45;04.01.2025 08:00;124,000;120,250;122,250;110,500;-;-
04.01.2025 08:00;04.01.2025 08:15;124,000;120,750;122,500;110,750;-;-
04.01.2025 08:15;04.01.2025 08:30;124,000;120,750;122,500;110,750;-;-
04.01.2025 08:30;04.01.2025 08:45;124,000;120,750;122,500;110,750;-;-
04.01.2025 08:45;04.01.2025 09:00;124,000;120,750;122,500;110,750;-;-
04.01.2025 09:00;04.01.2025 09:15;123,750;120,500;122,750;110,750;-;-
04.01.2025 09:15;04.01.2025 09:30;123,750;120,500;122,750;110,750;-;-
04.01.2025 09:30;04.01.2025 09:45;123,750;120,500;122,750;110,750;-;-
04.01.2025 09:45;04.01.2025 10:00;123,750;120,500;122,750;110,750;-;-
04.01.2025 10:00;04.01.2025 10:15;123,000;120,750;122,500;110,250;-;-
