datetime,total_generation,total_emissions,mef_t_MWh,mef_g_kWh,intercept
2022-12-31 09:00:00+00:00,262.25,320.37,0.7092909484287575,709.2909484287575,-0.05078309497679849
2022-12-31 09:15:00+00:00,262.0,320.17,0.7966781370053145,796.6781370053145,0.0005735152962689197
2022-12-31 09:30:00+00:00,262.0,320.17,0.7966393625919335,796.6393625919335,0.0005737080786185249
2022-12-31 09:45:00+00:00,261.75,319.97,0.7966448005990759,796.6448005990759,0.0005698710267813415
2022-12-31 10:00:00+00:00,262.5,326.26,0.7098877242456633,709.8877242456633,-0.03848951463070283
2022-12-31 10:15:00+00:00,262.75,326.58,0.7099024681829796,709.9024681829796,-0.03786241433619985
2022-12-31 10:30:00+00:00,262.0,325.99,0.7968807458699333,796.8807458699333,0.0004717545115900121
2022-12-31 10:45:00+00:00,262.0,325.99,0.7968505078346708,796.8505078346708,0.0005115024989496919
2022-12-31 11:00:00+00:00,261.25,325.01,0.7092144395418254,709.2144395418254,-0.15239849587816212
2022-12-31 11:15:00+00:00,262.25,325.8,0.8202512190669361,820.2512190669361,0.08369564114679938
2022-12-31 11:30:00+00:00,262.25,325.8,0.8102543386472065,810.2543386472065,0.00033889812473256436
2022-12-31 11:45:00+00:00,262.25,325.8,0.7967360964587071,796.7360964587072,0.00026363790251934804
2022-12-31 12:00:00+00:00,264.75,325.73,0.7111463502459004,711.1463502459004,-0.08167565684816246
2022-12-31 12:15:00+00:00,264.75,325.73,0.7967161805079984,796.7161805079984,0.0003181395365568214
2022-12-31 12:30:00+00:00,264.75,325.73,0.796712306622572,796.712306622572,0.0003158121591226833
2022-12-31 12:45:00+00:00,264.75,325.73,0.7967127614020287,796.7127614020287,0.00031507072666641777
2022-12-31 13:00:00+00:00,269.75,331.31,0.7123968358451347,712.3968358451347,-0.07001938556393766
2022-12-31 13:15:00+00:00,269.75,331.31,0.7965618251026535,796.5618251026535,0.0002401250210221995
2022-12-31 13:30:00+00:00,269.75,331.31,0.7964729658840624,796.4729658840623,0.00025661633458499674
2022-12-31 13:45:00+00:00,269.75,331.31,0.7964698706160019,796.4698706160019,0.00025657373044789267
