datetime,total_generation,total_emissions
2022-12-23 23:00:00+00:00,165.75,171.35
2022-12-23 23:15:00+00:00,165.25,170.97
2022-12-23 23:30:00+00:00,164.75,170.59
2022-12-23 23:45:00+00:00,165.25,170.97
2022-12-24 00:00:00+00:00,163.25,172.37
2022-12-24 00:15:00+00:00,162.5,171.79
2022-12-24 00:30:00+00:00,162.25,171.6
2022-12-24 00:45:00+00:00,161.25,170.82
2022-12-24 01:00:00+00:00,160.5,169.25
2022-12-24 01:15:00+00:00,160.25,169.05
2022-12-24 01:30:00+00:00,161.25,169.84
2022-12-24 01:45:00+00:00,160.5,169.25
2022-12-24 02:00:00+00:00,160.5,172.87
2022-12-24 02:15:00+00:00,160.75,173.07
2022-12-24 02:30:00+00:00,161.25,173.46
2022-12-24 02:45:00+00:00,161.0,173.27
2022-12-24 03:00:00+00:00,160.5,173.45
2022-12-24 03:15:00+00:00,160.25,173.25
2022-12-24 03:30:00+00:00,160.75,173.64
2022-12-24 03:45:00+00:00,160.5,173.45
2022-12-24 04:00:00+00:00,160.5,174.99
2022-12-24 04:15:00+00:00,160.75,175.19
2022-12-24 04:30:00+00:00,160.25,174.78
2022-12-24 04:45:00+00:00,160.75,175.19
2022-12-24 05:00:00+00:00,160.5,184.88
2022-12-24 05:15:00+00:00,160.75,184.98
2022-12-24 05:30:00+00:00,162.75,186.74
2022-12-24 05:45:00+00:00,163.5,187.45
2022-12-24 06:00:00+00:00,165.0,186.84
2022-12-24 06:15:00+00:00,165.0,186.84
2022-12-24 06:30:00+00:00,164.75,186.62
2022-12-24 06:45:00+00:00,164.5,186.4
2022-12-24 07:00:00+00:00,165.75,183.28
2022-12-24 07:15:00+00:00,167.0,184.37
2022-12-24 07:30:00+00:00,168.5,185.69
2022-12-24 07:45:00+00:00,168.75,185.91
2022-12-24 08:00:00+00:00,170.25,178.69
2022-12-24 08:15:00+00:00,171.5,179.71
2022-12-24 08:30:00+00:00,172.25,180.33
2022-12-24 08:45:00+00:00,172.0,180.12
2022-12-24 09:00:00+00:00,172.0,178.26
2022-12-24 09:15:00+00:00,172.0,178.26
2022-12-24 09:30:00+00:00,172.25,178.45
2022-12-24 09:45:00+00:00,173.75,179.65
2022-12-24 10:00:00+00:00,174.0,180.81
2022-12-24 10:15:00+00:00,173.5,180.41
2022-12-24 10:30:00+00:00,174.75,181.41
2022-12-24 10:45:00+00:00,173.5,180.41
2022-12-24 11:00:00+00:00,172.25,189.57
2022-12-24 11:15:00+00:00,170.75,188.21
2022-12-24 11:30:00+00:00,175.0,192.06
2022-12-24 11:45:00+00:00,190.0,205.67
2022-12-24 12:00:00+00:00,203.0,207.1
2022-12-24 12:15:00+00:00,224.5,224.96
2022-12-24 12:30:00+00:00,239.25,237.22
2022-12-24 12:45:00+00:00,256.25,251.34
2022-12-24 13:00:00+00:00,247.25,243.85
2022-12-24 13:15:00+00:00,242.0,239.52
2022-12-24 13:30:00+00:00,241.5,239.1
2022-12-24 13:45:00+00:00,246.75,243.44
2022-12-24 14:00:00+00:00,261.25,255.01
2022-12-24 14:15:00+00:00,261.0,254.81
2022-12-24 14:30:00+00:00,262.75,256.26
2022-12-24 14:45:00+00:00,263.0,256.46
2022-12-24 15:00:00+00:00,266.0,258.13
2022-12-24 15:15:00+00:00,266.75,258.75
2022-12-24 15:30:00+00:00,270.25,261.67
2022-12-24 15:45:00+00:00,269.0,260.63
2022-12-24 16:00:00+00:00,269.25,248.37
2022-12-24 16:15:00+00:00,268.0,247.41
2022-12-24 16:30:00+00:00,268.25,247.6
2022-12-24 16:45:00+00:00,266.5,246.25
2022-12-24 17:00:00+00:00,259.0,240.68
2022-12-24 17:15:00+00:00,259.5,241.07
2022-12-24 17:30:00+00:00,260.75,242.03
2022-12-24 17:45:00+00:00,260.0,241.45
2022-12-24 18:00:00+00:00,252.0,225.86
2022-12-24 18:15:00+00:00,252.75,226.4
2022-12-24 18:30:00+00:00,252.25,226.04
2022-12-24 18:45:00+00:00,252.5,226.22
2022-12-24 19:00:00+00:00,249.0,219.85
2022-12-24 19:15:00+00:00,247.0,218.48
2022-12-24 19:30:00+00:00,246.25,217.97
2022-12-24 19:45:00+00:00,244.75,216.95
2022-12-24 20:00:00+00:00,237.25,210.56
2022-12-24 20:15:00+00:00,237.25,210.56
2022-12-24 20:30:00+00:00,238.0,211.08
2022-12-24 20:45:00+00:00,226.0,202.91
2022-12-24 21:00:00+00:00,207.75,185.97
2022-12-24 21:15:00+00:00,191.25,174.54
2022-12-24 21:30:00+00:00,171.0,160.58
2022-12-24 21:45:00+00:00,147.5,144.37
2022-12-24 22:00:00+00:00,122.5,133.76
2022-12-24 22:15:00+00:00,122.5,133.76
2022-12-24 22:30:00+00:00,121.0,132.61
2022-12-24 22:45:00+00:00,120.75,132.41
2022-12-24 23:00:00+00:00,120.5,137.4
2022-12-24 23:15:00+00:00,120.25,137.21
2022-12-24 23:30:00+00:00,121.75,138.37
2022-12-24 23:45:00+00:00,120.25,137.21
2022-12-25 00:00:00+00:00,119.5,139.71
2022-12-25 00:15:00+00:00,119.5,139.71
2022-12-25 00:30:00+00:00,119.25,139.51
2022-12-25 00:45:00+00:00,118.5,138.92
2022-12-25 01:00:00+00:00,117.75,138.61
2022-12-25 01:15:00+00:00,117.25,138.21
2022-12-25 01:30:00+00:00,117.0,138.02
2022-12-25 01:45:00+00:00,116.75,137.82
2022-12-25 02:00:00+00:00,117.25,139.16
2022-12-25 02:15:00+00:00,117.25,139.16
2022-12-25 02:30:00+00:00,117.75,139.56
2022-12-25 02:45:00+00:00,117.25,139.16
2022-12-25 03:00:00+00:00,117.5,140.29
2022-12-25 03:15:00+00:00,116.25,139.29
2022-12-25 03:30:00+00:00,116.0,139.09
2022-12-25 03:45:00+00:00,115.75,138.89
2022-12-25 04:00:00+00:00,116.75,140.13
2022-12-25 04:15:00+00:00,116.0,139.54
2022-12-25 04:30:00+00:00,117.25,140.53
2022-12-25 04:45:00+00:00,116.75,140.13
2022-12-25 05:00:00+00:00,116.0,138.39
2022-12-25 05:15:00+00:00,116.75,138.99
2022-12-25 05:30:00+00:00,117.5,139.58
2022-12-25 05:45:00+00:00,117.75,139.78
2022-12-25 06:00:00+00:00,118.0,141.6
2022-12-25 06:15:00+00:00,118.5,141.99
2022-12-25 06:30:00+00:00,118.25,141.79
2022-12-25 06:45:00+00:00,119.25,142.59
2022-12-25 07:00:00+00:00,119.75,138.26
2022-12-25 07:15:00+00:00,121.0,139.25
2022-12-25 07:30:00+00:00,122.5,140.44
2022-12-25 07:45:00+00:00,124.0,141.64
2022-12-25 08:00:00+00:00,125.5,142.25
2022-12-25 08:15:00+00:00,126.0,142.69
2022-12-25 08:30:00+00:00,126.25,142.89
2022-12-25 08:45:00+00:00,126.0,142.69
2022-12-25 09:00:00+00:00,126.75,142.17
2022-12-25 09:15:00+00:00,127.5,142.76
2022-12-25 09:30:00+00:00,127.5,142.76
2022-12-25 09:45:00+00:00,125.25,140.99
2022-12-25 10:00:00+00:00,126.75,142.14
2022-12-25 10:15:00+00:00,127.5,142.73
2022-12-25 10:30:00+00:00,129.25,144.11
2022-12-25 10:45:00+00:00,130.75,145.3
2022-12-25 11:00:00+00:00,129.0,145.2
2022-12-25 11:15:00+00:00,129.0,145.2
2022-12-25 11:30:00+00:00,129.25,145.39
2022-12-25 11:45:00+00:00,130.25,146.18
2022-12-25 12:00:00+00:00,128.0,145.07
2022-12-25 12:15:00+00:00,127.75,144.87
2022-12-25 12:30:00+00:00,124.25,142.1
2022-12-25 12:45:00+00:00,124.25,142.1
2022-12-25 13:00:00+00:00,124.75,142.96
2022-12-25 13:15:00+00:00,125.0,143.16
2022-12-25 13:30:00+00:00,126.5,144.35
2022-12-25 13:45:00+00:00,127.5,145.14
2022-12-25 14:00:00+00:00,127.0,145.4
2022-12-25 14:15:00+00:00,126.75,145.2
2022-12-25 14:30:00+00:00,127.5,145.8
2022-12-25 14:45:00+00:00,128.25,146.4
2022-12-25 15:00:00+00:00,127.5,143.86
2022-12-25 15:15:00+00:00,129.5,145.47
2022-12-25 15:30:00+00:00,130.0,145.87
2022-12-25 15:45:00+00:00,131.0,146.67
2022-12-25 16:00:00+00:00,133.75,148.64
2022-12-25 16:15:00+00:00,135.25,149.82
2022-12-25 16:30:00+00:00,140.25,153.77
2022-12-25 16:45:00+00:00,138.75,152.58
2022-12-25 17:00:00+00:00,135.25,149.28
2022-12-25 17:15:00+00:00,133.75,148.11
2022-12-25 17:30:00+00:00,134.5,148.69
2022-12-25 17:45:00+00:00,133.5,147.91
2022-12-25 18:00:00+00:00,127.5,143.21
2022-12-25 18:15:00+00:00,127.5,143.21
2022-12-25 18:30:00+00:00,127.5,143.21
2022-12-25 18:45:00+00:00,127.25,143.02
2022-12-25 19:00:00+00:00,126.25,141.99
2022-12-25 19:15:00+00:00,125.0,141.0
2022-12-25 19:30:00+00:00,123.5,139.81
2022-12-25 19:45:00+00:00,125.0,141.0
2022-12-25 20:00:00+00:00,127.25,143.2
2022-12-25 20:15:00+00:00,127.0,143.01
2022-12-25 20:30:00+00:00,127.0,143.01
2022-12-25 20:45:00+00:00,126.5,142.62
2022-12-25 21:00:00+00:00,125.5,142.15
2022-12-25 21:15:00+00:00,124.75,141.53
2022-12-25 21:30:00+00:00,122.75,139.9
2022-12-25 21:45:00+00:00,122.0,139.29
2022-12-25 22:00:00+00:00,121.0,139.79
2022-12-25 22:15:00+00:00,152.75,165.09
2022-12-25 22:30:00+00:00,165.75,175.45
2022-12-25 22:45:00+00:00,155.0,166.88
2022-12-25 23:00:00+00:00,162.25,171.79
2022-12-25 23:15:00+00:00,162.25,171.79
2022-12-25 23:30:00+00:00,170.25,178.09
2022-12-25 23:45:00+00:00,178.75,184.77
2022-12-26 00:00:00+00:00,181.0,192.1
2022-12-26 00:15:00+00:00,183.75,194.38
2022-12-26 00:30:00+00:00,183.5,194.17
2022-12-26 00:45:00+00:00,200.25,208.04
2022-12-26 01:00:00+00:00,212.25,215.99
2022-12-26 01:15:00+00:00,212.25,215.99
2022-12-26 01:30:00+00:00,216.75,219.62
2022-12-26 01:45:00+00:00,228.0,228.68
2022-12-26 02:00:00+00:00,234.5,231.89
2022-12-26 02:15:00+00:00,233.0,230.71
2022-12-26 02:30:00+00:00,231.25,229.33
2022-12-26 02:45:00+00:00,231.5,229.53
2022-12-26 03:00:00+00:00,229.25,230.27
2022-12-26 03:15:00+00:00,229.0,230.07
2022-12-26 03:30:00+00:00,229.75,230.67
2022-12-26 03:45:00+00:00,227.75,229.06
2022-12-26 04:00:00+00:00,229.25,228.91
2022-12-26 04:15:00+00:00,228.75,228.51
2022-12-26 04:30:00+00:00,228.25,228.11
2022-12-26 04:45:00+00:00,227.0,227.12
2022-12-26 05:00:00+00:00,227.25,226.98
2022-12-26 05:15:00+00:00,225.25,225.41
2022-12-26 05:30:00+00:00,224.5,224.82
2022-12-26 05:45:00+00:00,226.25,226.2
2022-12-26 06:00:00+00:00,226.75,223.37
2022-12-26 06:15:00+00:00,228.0,224.34
2022-12-26 06:30:00+00:00,226.0,222.79
2022-12-26 06:45:00+00:00,225.25,222.22
2022-12-26 07:00:00+00:00,226.0,232.26
2022-12-26 07:15:00+00:00,227.25,233.3
2022-12-26 07:30:00+00:00,227.75,233.71
2022-12-26 07:45:00+00:00,228.25,234.13
2022-12-26 08:00:00+00:00,227.75,246.2
2022-12-26 08:15:00+00:00,240.25,257.58
2022-12-26 08:30:00+00:00,275.0,289.23
2022-12-26 08:45:00+00:00,282.75,296.29
2022-12-26 09:00:00+00:00,289.5,287.5
2022-12-26 09:15:00+00:00,295.75,292.74
2022-12-26 09:30:00+00:00,304.0,299.67
2022-12-26 09:45:00+00:00,322.25,314.97
2022-12-26 10:00:00+00:00,325.75,310.84
2022-12-26 10:15:00+00:00,330.75,314.89
2022-12-26 10:30:00+00:00,320.25,306.38
2022-12-26 10:45:00+00:00,310.25,298.27
2022-12-26 11:00:00+00:00,308.0,313.08
2022-12-26 11:15:00+00:00,308.25,313.3
2022-12-26 11:30:00+00:00,308.5,313.52
2022-12-26 11:45:00+00:00,305.5,310.87
2022-12-26 12:00:00+00:00,308.25,302.26
2022-12-26 12:15:00+00:00,333.25,323.24
2022-12-26 12:30:00+00:00,362.75,347.99
2022-12-26 12:45:00+00:00,391.75,372.32
2022-12-26 13:00:00+00:00,396.75,362.81
2022-12-26 13:15:00+00:00,394.25,360.82
2022-12-26 13:30:00+00:00,408.0,371.76
2022-12-26 13:45:00+00:00,408.0,371.76
2022-12-26 14:00:00+00:00,406.25,376.26
2022-12-26 14:15:00+00:00,406.5,376.46
2022-12-26 14:30:00+00:00,406.75,376.67
2022-12-26 14:45:00+00:00,406.5,376.46
2022-12-26 15:00:00+00:00,408.5,390.77
2022-12-26 15:15:00+00:00,421.5,401.89
2022-12-26 15:30:00+00:00,445.5,422.41
2022-12-26 15:45:00+00:00,463.75,438.01
2022-12-26 16:00:00+00:00,490.0,437.62
2022-12-26 16:15:00+00:00,503.0,448.0
2022-12-26 16:30:00+00:00,500.5,446.0
2022-12-26 16:45:00+00:00,501.25,446.6
2022-12-26 17:00:00+00:00,507.0,450.14
2022-12-26 17:15:00+00:00,509.0,451.73
2022-12-26 17:30:00+00:00,510.5,452.92
2022-12-26 17:45:00+00:00,509.0,451.73
2022-12-26 18:00:00+00:00,513.25,449.63
2022-12-26 18:15:00+00:00,516.25,451.98
2022-12-26 18:30:00+00:00,516.75,452.37
2022-12-26 18:45:00+00:00,516.5,452.17
2022-12-26 19:00:00+00:00,511.5,443.48
2022-12-26 19:15:00+00:00,509.0,441.56
2022-12-26 19:30:00+00:00,507.75,440.59
2022-12-26 19:45:00+00:00,505.75,439.05
2022-12-26 20:00:00+00:00,495.75,409.25
2022-12-26 20:15:00+00:00,484.5,401.19
2022-12-26 20:30:00+00:00,475.0,394.38
2022-12-26 20:45:00+00:00,461.5,384.71
2022-12-26 21:00:00+00:00,436.25,369.33
2022-12-26 21:15:00+00:00,389.25,335.31
2022-12-26 21:30:00+00:00,352.0,308.35
2022-12-26 21:45:00+00:00,320.25,285.37
2022-12-26 22:00:00+00:00,307.5,277.35
2022-12-26 22:15:00+00:00,326.5,291.28
2022-12-26 22:30:00+00:00,326.0,290.92
2022-12-26 22:45:00+00:00,335.25,297.7
2022-12-26 23:00:00+00:00,349.5,324.76
2022-12-26 23:15:00+00:00,360.75,333.73
2022-12-26 23:30:00+00:00,380.0,349.08
2022-12-26 23:45:00+00:00,399.25,364.43
2022-12-27 00:00:00+00:00,409.0,376.5
2022-12-27 00:15:00+00:00,413.0,379.73
2022-12-27 00:30:00+00:00,413.5,380.13
2022-12-27 00:45:00+00:00,418.5,384.17
2022-12-27 01:00:00+00:00,427.25,395.68
2022-12-27 01:15:00+00:00,434.5,401.62
2022-12-27 01:30:00+00:00,436.75,403.46
2022-12-27 01:45:00+00:00,448.25,412.88
2022-12-27 02:00:00+00:00,459.25,413.46
2022-12-27 02:15:00+00:00,462.75,416.25
2022-12-27 02:30:00+00:00,464.0,417.25
2022-12-27 02:45:00+00:00,465.75,418.64
2022-12-27 03:00:00+00:00,465.25,419.81
2022-12-27 03:15:00+00:00,463.0,418.01
2022-12-27 03:30:00+00:00,465.0,419.61
2022-12-27 03:45:00+00:00,465.75,420.21
2022-12-27 04:00:00+00:00,459.0,433.08
2022-12-27 04:15:00+00:00,454.75,429.47
2022-12-27 04:30:00+00:00,460.25,434.14
2022-12-27 04:45:00+00:00,483.75,454.12
2022-12-27 05:00:00+00:00,528.5,515.81
2022-12-27 05:15:00+00:00,550.0,535.42
2022-12-27 05:30:00+00:00,563.5,547.74
2022-12-27 05:45:00+00:00,589.0,570.99
2022-12-27 06:00:00+00:00,626.75,584.24
2022-12-27 06:15:00+00:00,640.0,595.83
2022-12-27 06:30:00+00:00,677.25,628.42
2022-12-27 06:45:00+00:00,722.5,668.02
2022-12-27 07:00:00+00:00,743.25,661.49
2022-12-27 07:15:00+00:00,781.5,693.83
2022-12-27 07:30:00+00:00,801.75,710.95
2022-12-27 07:45:00+00:00,819.5,725.96
2022-12-27 08:00:00+00:00,837.5,685.95
2022-12-27 08:15:00+00:00,850.5,695.96
2022-12-27 08:30:00+00:00,847.5,693.65
2022-12-27 08:45:00+00:00,834.0,683.25
2022-12-27 09:00:00+00:00,823.5,677.98
2022-12-27 09:15:00+00:00,813.0,669.84
2022-12-27 09:30:00+00:00,796.75,657.23
2022-12-27 09:45:00+00:00,794.25,655.29
2022-12-27 10:00:00+00:00,794.75,623.12
2022-12-27 10:15:00+00:00,778.75,611.44
2022-12-27 10:30:00+00:00,759.0,597.03
2022-12-27 10:45:00+00:00,749.5,590.09
2022-12-27 11:00:00+00:00,702.5,517.57
2022-12-27 11:15:00+00:00,662.75,491.07
2022-12-27 11:30:00+00:00,651.5,483.57
2022-12-27 11:45:00+00:00,638.0,474.57
2022-12-27 12:00:00+00:00,567.5,455.3
2022-12-27 12:15:00+00:00,512.0,415.23
2022-12-27 12:30:00+00:00,512.75,415.77
2022-12-27 12:45:00+00:00,512.25,415.41
2022-12-27 13:00:00+00:00,505.5,408.46
2022-12-27 13:15:00+00:00,480.5,390.63
2022-12-27 13:30:00+00:00,463.25,378.32
2022-12-27 13:45:00+00:00,451.0,369.58
2022-12-27 14:00:00+00:00,395.5,355.06
2022-12-27 14:15:00+00:00,406.5,363.95
2022-12-27 14:30:00+00:00,407.0,364.35
2022-12-27 14:45:00+00:00,405.75,363.34
2022-12-27 15:00:00+00:00,405.25,369.58
2022-12-27 15:15:00+00:00,405.25,369.58
2022-12-27 15:30:00+00:00,404.75,369.17
2022-12-27 15:45:00+00:00,407.75,371.66
2022-12-27 16:00:00+00:00,407.75,382.27
2022-12-27 16:15:00+00:00,413.0,386.8
2022-12-27 16:30:00+00:00,412.25,386.15
2022-12-27 16:45:00+00:00,434.5,405.32
2022-12-27 17:00:00+00:00,448.25,373.12
2022-12-27 17:15:00+00:00,461.0,382.59
2022-12-27 17:30:00+00:00,476.0,393.74
2022-12-27 17:45:00+00:00,497.25,409.53
2022-12-27 18:00:00+00:00,483.75,405.25
2022-12-27 18:15:00+00:00,456.25,384.37
2022-12-27 18:30:00+00:00,440.25,372.19
2022-12-27 18:45:00+00:00,450.0,379.59
2022-12-27 19:00:00+00:00,429.0,374.63
2022-12-27 19:15:00+00:00,431.25,376.4
2022-12-27 19:30:00+00:00,434.0,378.55
2022-12-27 19:45:00+00:00,431.75,376.79
2022-12-27 20:00:00+00:00,433.5,368.31
2022-12-27 20:15:00+00:00,435.75,370.0
2022-12-27 20:30:00+00:00,436.75,370.75
2022-12-27 20:45:00+00:00,434.5,369.06
2022-12-27 21:00:00+00:00,412.5,362.56
2022-12-27 21:15:00+00:00,399.75,352.48
2022-12-27 21:30:00+00:00,387.0,342.46
2022-12-27 21:45:00+00:00,379.25,336.33
2022-12-27 22:00:00+00:00,388.75,342.98
2022-12-27 22:15:00+00:00,388.5,342.79
2022-12-27 22:30:00+00:00,385.25,340.27
2022-12-27 22:45:00+00:00,382.25,338.01
2022-12-27 23:00:00+00:00,363.75,343.93
2022-12-27 23:15:00+00:00,363.25,343.58
2022-12-27 23:30:00+00:00,364.75,344.81
2022-12-27 23:45:00+00:00,368.0,347.4
2022-12-28 00:00:00+00:00,376.25,341.22
2022-12-28 00:15:00+00:00,386.5,349.22
2022-12-28 00:30:00+00:00,385.5,348.44
2022-12-28 00:45:00+00:00,379.5,343.8
2022-12-28 01:00:00+00:00,382.5,350.44
2022-12-28 01:15:00+00:00,376.25,345.47
2022-12-28 01:30:00+00:00,375.5,344.88
2022-12-28 01:45:00+00:00,373.25,343.11
2022-12-28 02:00:00+00:00,374.25,350.53
2022-12-28 02:15:00+00:00,376.75,352.55
2022-12-28 02:30:00+00:00,376.0,351.94
2022-12-28 02:45:00+00:00,374.75,351.01
2022-12-28 03:00:00+00:00,374.75,354.5
2022-12-28 03:15:00+00:00,375.25,354.9
2022-12-28 03:30:00+00:00,375.5,355.1
2022-12-28 03:45:00+00:00,374.5,354.29
2022-12-28 04:00:00+00:00,376.25,335.56
2022-12-28 04:15:00+00:00,377.0,336.2
2022-12-28 04:30:00+00:00,378.25,337.12
2022-12-28 04:45:00+00:00,367.75,329.26
2022-12-28 05:00:00+00:00,330.25,310.6
2022-12-28 05:15:00+00:00,293.25,281.24
2022-12-28 05:30:00+00:00,294.25,282.03
2022-12-28 05:45:00+00:00,294.25,282.03
2022-12-28 06:00:00+00:00,297.0,274.67
2022-12-28 06:15:00+00:00,298.0,275.42
2022-12-28 06:30:00+00:00,298.0,275.42
2022-12-28 06:45:00+00:00,299.75,276.73
2022-12-28 07:00:00+00:00,301.25,285.46
2022-12-28 07:15:00+00:00,299.5,284.07
2022-12-28 07:30:00+00:00,302.75,286.65
2022-12-28 07:45:00+00:00,307.25,290.22
2022-12-28 08:00:00+00:00,314.0,297.7
2022-12-28 08:15:00+00:00,318.25,301.09
2022-12-28 08:30:00+00:00,326.25,307.48
2022-12-28 08:45:00+00:00,331.0,311.28
2022-12-28 09:00:00+00:00,336.5,294.46
2022-12-28 09:15:00+00:00,336.5,294.46
2022-12-28 09:30:00+00:00,333.5,292.33
2022-12-28 09:45:00+00:00,320.75,283.27
2022-12-28 10:00:00+00:00,297.25,258.09
2022-12-28 10:15:00+00:00,291.25,254.12
2022-12-28 10:30:00+00:00,286.25,250.8
2022-12-28 10:45:00+00:00,290.25,253.45
2022-12-28 11:00:00+00:00,208.0,207.79
2022-12-28 11:15:00+00:00,185.25,190.74
2022-12-28 11:30:00+00:00,177.25,184.81
2022-12-28 11:45:00+00:00,173.25,181.81
2022-12-28 12:00:00+00:00,168.0,180.54
2022-12-28 12:15:00+00:00,162.25,176.15
2022-12-28 12:30:00+00:00,159.25,173.77
2022-12-28 12:45:00+00:00,154.5,170.09
2022-12-28 13:00:00+00:00,146.25,165.53
2022-12-28 13:15:00+00:00,146.0,165.33
2022-12-28 13:30:00+00:00,149.0,167.71
2022-12-28 13:45:00+00:00,151.25,169.49
2022-12-28 14:00:00+00:00,150.5,172.08
2022-12-28 14:15:00+00:00,150.0,171.67
2022-12-28 14:30:00+00:00,149.5,171.26
2022-12-28 14:45:00+00:00,148.5,170.44
2022-12-28 15:00:00+00:00,149.75,178.79
2022-12-28 15:15:00+00:00,151.0,179.82
2022-12-28 15:30:00+00:00,150.5,179.41
2022-12-28 15:45:00+00:00,152.0,180.64
2022-12-28 16:00:00+00:00,152.0,168.77
2022-12-28 16:15:00+00:00,152.0,168.77
2022-12-28 16:30:00+00:00,151.5,168.37
2022-12-28 16:45:00+00:00,152.5,169.18
2022-12-28 17:00:00+00:00,151.5,165.22
2022-12-28 17:15:00+00:00,151.0,164.81
2022-12-28 17:30:00+00:00,150.5,164.4
2022-12-28 17:45:00+00:00,150.0,164.0
2022-12-28 18:00:00+00:00,150.0,161.37
2022-12-28 18:15:00+00:00,149.75,161.17
2022-12-28 18:30:00+00:00,148.0,159.84
2022-12-28 18:45:00+00:00,147.75,159.65
2022-12-28 19:00:00+00:00,146.0,159.55
2022-12-28 19:15:00+00:00,144.75,158.58
2022-12-28 19:30:00+00:00,142.75,157.03
2022-12-28 19:45:00+00:00,141.75,156.26
2022-12-28 20:00:00+00:00,142.0,156.18
2022-12-28 20:15:00+00:00,143.5,157.31
2022-12-28 20:30:00+00:00,141.0,155.43
2022-12-28 20:45:00+00:00,137.5,152.79
2022-12-28 21:00:00+00:00,137.75,158.44
2022-12-28 21:15:00+00:00,136.25,157.18
2022-12-28 21:30:00+00:00,132.25,153.83
2022-12-28 21:45:00+00:00,146.0,165.42
2022-12-28 22:00:00+00:00,173.0,178.27
2022-12-28 22:15:00+00:00,179.0,182.79
2022-12-28 22:30:00+00:00,188.0,189.49
2022-12-28 22:45:00+00:00,183.75,186.29
2022-12-28 23:00:00+00:00,188.0,194.76
2022-12-28 23:15:00+00:00,188.75,195.34
2022-12-28 23:30:00+00:00,191.25,197.3
2022-12-28 23:45:00+00:00,194.0,199.45
2022-12-29 00:00:00+00:00,207.25,214.76
2022-12-29 00:15:00+00:00,226.5,230.32
2022-12-29 00:30:00+00:00,237.75,239.41
2022-12-29 00:45:00+00:00,254.75,253.15
2022-12-29 01:00:00+00:00,258.25,251.86
2022-12-29 01:15:00+00:00,261.5,254.41
2022-12-29 01:30:00+00:00,258.5,252.05
2022-12-29 01:45:00+00:00,259.25,252.64
2022-12-29 02:00:00+00:00,257.75,271.2
2022-12-29 02:15:00+00:00,256.5,270.09
2022-12-29 02:30:00+00:00,256.75,270.31
2022-12-29 02:45:00+00:00,257.5,271.05
2022-12-29 03:00:00+00:00,298.0,293.65
2022-12-29 03:15:00+00:00,340.25,328.99
2022-12-29 03:30:00+00:00,345.25,333.17
2022-12-29 03:45:00+00:00,357.75,343.62
2022-12-29 04:00:00+00:00,367.5,347.97
2022-12-29 04:15:00+00:00,369.75,349.82
2022-12-29 04:30:00+00:00,371.5,351.26
2022-12-29 04:45:00+00:00,377.5,356.19
2022-12-29 05:00:00+00:00,380.25,371.7
2022-12-29 05:15:00+00:00,386.25,376.89
2022-12-29 05:30:00+00:00,387.5,377.91
2022-12-29 05:45:00+00:00,406.5,394.35
2022-12-29 06:00:00+00:00,417.75,391.22
2022-12-29 06:15:00+00:00,428.0,399.8
2022-12-29 06:30:00+00:00,436.25,406.71
2022-12-29 06:45:00+00:00,441.0,410.69
2022-12-29 07:00:00+00:00,445.0,418.54
2022-12-29 07:15:00+00:00,448.5,421.51
2022-12-29 07:30:00+00:00,450.5,423.21
2022-12-29 07:45:00+00:00,455.25,427.24
2022-12-29 08:00:00+00:00,461.25,432.92
2022-12-29 08:15:00+00:00,460.5,432.29
2022-12-29 08:30:00+00:00,461.25,432.92
2022-12-29 08:45:00+00:00,461.75,433.4
2022-12-29 09:00:00+00:00,463.0,411.75
2022-12-29 09:15:00+00:00,466.25,414.34
2022-12-29 09:30:00+00:00,463.25,411.95
2022-12-29 09:45:00+00:00,461.0,410.16
2022-12-29 10:00:00+00:00,459.75,411.99
2022-12-29 10:15:00+00:00,462.0,413.79
2022-12-29 10:30:00+00:00,469.75,419.97
2022-12-29 10:45:00+00:00,470.5,420.57
2022-12-29 11:00:00+00:00,460.25,409.27
2022-12-29 11:15:00+00:00,461.75,410.46
2022-12-29 11:30:00+00:00,474.25,420.35
2022-12-29 11:45:00+00:00,497.5,438.74
2022-12-29 12:00:00+00:00,467.5,412.03
2022-12-29 12:15:00+00:00,470.5,414.36
2022-12-29 12:30:00+00:00,475.0,417.86
2022-12-29 12:45:00+00:00,477.0,419.42
2022-12-29 13:00:00+00:00,474.0,420.75
2022-12-29 13:15:00+00:00,474.75,421.34
2022-12-29 13:30:00+00:00,477.75,423.7
2022-12-29 13:45:00+00:00,478.25,424.09
2022-12-29 14:00:00+00:00,478.5,437.24
2022-12-29 14:15:00+00:00,477.75,436.62
2022-12-29 14:30:00+00:00,482.25,440.31
2022-12-29 14:45:00+00:00,502.75,457.09
2022-12-29 15:00:00+00:00,502.75,455.2
2022-12-29 15:15:00+00:00,511.25,462.13
2022-12-29 15:30:00+00:00,522.25,471.09
2022-12-29 15:45:00+00:00,532.5,479.44
2022-12-29 16:00:00+00:00,537.75,488.37
2022-12-29 16:15:00+00:00,534.5,485.68
2022-12-29 16:30:00+00:00,536.75,487.54
2022-12-29 16:45:00+00:00,545.25,494.56
2022-12-29 17:00:00+00:00,550.75,482.58
2022-12-29 17:15:00+00:00,554.0,485.15
2022-12-29 17:30:00+00:00,554.25,485.34
2022-12-29 17:45:00+00:00,558.5,488.7
2022-12-29 18:00:00+00:00,559.0,498.18
2022-12-29 18:15:00+00:00,558.0,497.38
2022-12-29 18:30:00+00:00,557.75,497.17
